DATA,PRODUTO,PRAÇA,TIPO,UNIDADE,PREÇO 
17/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 9,75"
17/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,54"
17/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
20/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 9,75"
20/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,54"
20/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
21/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 9,75"
21/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,54"
21/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
22/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 9,75"
22/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,54"
22/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
23/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 9,75"
23/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,54"
23/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
24/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 9,75"
24/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,54"
24/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
27/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
27/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 9,75"
27/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,06"
28/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,06"
28/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,15"
28/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,20"
29/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,06"
29/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,15"
29/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,20"
30/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,20"
30/09/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,06"
30/09/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,15"
01/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,20"
01/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,06"
01/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,15"
04/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,20"
04/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,06"
04/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,15"
05/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,20"
05/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,06"
05/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,15"
06/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,20"
06/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,06"
06/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,15"
07/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,20"
07/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,06"
07/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,15"
08/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 5,20"
08/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,06"
08/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,15"
13/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,55"
13/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
13/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,80"
14/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,80"
14/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,55"
14/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
15/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
15/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,80"
15/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,55"
18/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,55"
18/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
18/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,80"
19/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,55"
19/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
19/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,80"
20/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,55"
20/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
20/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,80"
21/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,55"
21/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,96"
21/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,80"
22/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,55"
22/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
22/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,80"
25/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 4,55"
25/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
25/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 7,80"
26/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
26/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
26/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
27/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
27/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
27/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
28/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
28/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
28/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
29/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
29/10/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
29/10/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
03/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
03/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
03/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
04/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
04/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
04/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
05/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
05/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
05/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
08/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
08/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
08/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
09/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
09/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,87"
09/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
10/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
10/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,87"
10/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
11/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
11/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,87"
11/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
12/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
12/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,87"
12/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
16/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
16/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
16/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
17/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
17/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
17/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
18/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
18/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
18/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
19/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
19/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
19/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
20/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
20/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
20/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
22/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
22/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
22/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
23/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
23/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,77"
23/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
24/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
24/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
24/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
25/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
25/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
25/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
26/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
26/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
26/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
29/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
29/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
29/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
30/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
30/11/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
30/11/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
01/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
01/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
01/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
02/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
02/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
02/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
03/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
03/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
03/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
06/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
06/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
06/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
07/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
07/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
07/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
09/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
09/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
09/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
10/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
10/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
10/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
13/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
13/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
13/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
14/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
14/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
14/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
15/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
15/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
15/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
16/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
16/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
16/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
17/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
17/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
17/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 0,83"
20/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
20/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 6,50"
20/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 3,25"
21/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 6,00"
21/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
21/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 10,00"
22/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 6,00"
22/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
22/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 10,00"
23/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 6,00"
23/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
23/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 10,00"
27/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 6,00"
27/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
27/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 10,00"
28/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 6,00"
28/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
28/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 10,00"
29/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Tommy Atkins,"cx 6,5 Kg","R$ 6,00"
29/12/2021,Manga,JUAZEIRO,Tommy Atkins,quilo,"R$ 1,15"
29/12/2021,Manga,LIVRAMENTO DE NOSSA SENHORA,Palmer,cx 07 Kg,"R$ 10,00"
04/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 67,50"
04/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
05/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
05/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 67,50"
06/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
06/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 67,50"
07/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 67,50"
07/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
08/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 67,50"
08/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
12/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
12/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
13/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
13/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
14/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
14/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
15/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
15/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
18/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
18/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
19/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
19/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
20/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
20/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
21/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
21/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
22/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
22/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
25/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
25/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
26/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
26/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
27/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
27/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
28/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
28/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
29/01/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
29/01/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
01/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
01/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
02/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
02/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
03/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
03/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
04/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
04/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
05/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
05/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
08/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
08/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 62,50"
09/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 62,50"
09/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
10/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 62,50"
10/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 30,00"
11/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 62,50"
11/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 65,00"
16/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 35,00"
16/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 25,00"
17/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 65,00"
17/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 25,00"
18/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 65,00"
18/02/2021,Maracujá,JAGUAQUARA,(comum),cx 20 Kg,"R$ 25,00"
19/02/2021,Maracujá,JUAZEIRO,(comum),cx 15Kg,"R$ 65,00"
